user_id,date,age,gender,height_cm,activity_level,total_calories,total_protein,total_carbs,total_fat,sugar,fiber,sodium,health_score,weight_kg,p_pct,f_pct,c_pct,fiber_density,sugar_density,sodium_density
11,2026-02-21,60,other,183,moderate,3171.8,101.6,350.4,151.5,134,9,2070,1.0,93.68,0.12814125807977297,0.42992274948762416,0.44193599243260284,2.8375055173718393,42.247304369758496,652.626268995523
11,2026-02-22,60,other,183,moderate,2209.8,127.4,305.1,53.3,44,27,3726,8.9,93.64,0.23061954111417843,0.21708829252839754,0.5522921663574242,12.218300298669561,19.91130419042447,1686.1254412163996
11,2026-02-23,60,other,183,moderate,2487.8,217.5,236.3,74.7,33,25,4386,8.0,93.64,0.349748743718593,0.2702713567839196,0.37997989949748745,10.049039311841787,13.26473189163116,1763.0034568695232
11,2026-02-24,60,other,183,moderate,2194.8,179.8,256.9,49.8,39,38,1635,10.0,93.6,0.32765375854214124,0.2041913439635535,0.4681548974943052,17.313650446509932,17.769272826681245,744.9425915800983
11,2026-02-25,60,other,183,moderate,2008.8,171.7,214.5,51.6,39,28,4153,8.0,93.54,0.3418275930718694,0.23113677085407128,0.4270356360740593,13.938669852648347,19.41457586618877,2067.4034249303068
11,2026-02-26,60,other,183,moderate,2010.8,130.0,234.9,61.2,25,32,2293,10.0,93.47,0.2586549940310386,0.2739753282928771,0.46736967767608434,15.914064054107818,12.432862542271733,1140.3421523771633
11,2026-02-27,60,other,183,moderate,2088.8,163.7,229.3,57.4,30,26,1500,9.0,93.42,0.3135114430719142,0.24734271760988225,0.4391458393182036,12.447338184603598,14.36231328992723,718.1156644963614
11,2026-02-28,60,other,183,moderate,2428.8,189.0,287.7,58.0,42,32,1968,10.0,93.41,0.31126482213438733,0.21492094861660077,0.4738142292490118,13.175230566534914,17.292490118577074,810.2766798418971
11,2026-03-01,60,other,183,moderate,2534.8,180.5,276.7,78.4,44,38,4844,9.0,93.41,0.2848800505050505,0.2784090909090909,0.43671085858585856,14.991320814265425,17.35837146914944,1910.998895376361
11,2026-03-02,60,other,183,moderate,3141.8,88.7,401.0,131.4,81,8,3660,1.0,93.5,0.11294327369962437,0.37645635703826325,0.5106003692621124,2.5463110318925457,25.781399197912023,1164.9372970908396
11,2026-03-03,60,other,183,moderate,3279.8,91.0,397.8,147.2,64,14,2026,1.0,93.6,0.11097560975609756,0.4039024390243902,0.4851219512195122,4.268552960546375,19.513384962497714,617.7205927190682
11,2026-03-04,60,other,183,moderate,2229.8,127.6,281.0,66.2,37,35,4343,8.8,93.56,0.22885839834992375,0.26715092816787733,0.5039906734821988,15.69647502018118,16.59341644990582,1947.7083146470534
11,2026-03-05,60,other,183,moderate,2496.8,178.6,314.5,58.3,23,37,3825,9.8,93.56,0.2860918665652156,0.2101237435425093,0.503784389892275,14.818968279397629,9.211791092598526,1531.9609099647548
11,2026-03-06,60,other,183,moderate,2046.8,140.2,234.7,60.8,27,36,2105,9.9,93.5,0.27398866523353527,0.26734414696111003,0.45866718780535476,17.58843072112566,13.191323040844244,1028.4346296658198
12,2026-01-06,50,male,175,light,2268.8,136.3,292.7,61.4,37,35,2334,9.7,84.99,0.2403244291633607,0.24358635281671517,0.5160892180199241,15.426657263751762,16.308180535966148,1028.7376586741889
12,2026-01-07,50,male,175,light,2588.8,76.1,249.6,142.9,92,6,4481,1.0,85.02,0.11757889451118234,0.49677469195411184,0.38564641353470586,2.317676143386897,35.537700865265755,1730.917799752781
12,2026-01-08,50,male,175,light,2176.8,114.7,317.3,49.9,37,28,3460,9.2,85.0,0.21073905654310782,0.2062835882596114,0.5829773551972808,12.862918044836457,16.99742741639103,1589.4891583976478
12,2026-01-09,50,male,175,light,2150.8,160.1,251.1,56.2,44,35,4822,8.9,84.98,0.29777736445643077,0.23519017948479495,0.4670324560587743,16.27301469220755,20.45750418448949,2241.95648130928
12,2026-01-10,50,male,175,light,2974.8,84.3,306.6,156.8,63,7,1893,1.0,85.06,0.11335215812827752,0.47438483259378783,0.41226300927793463,2.353099368024741,21.17789431222267,636.3453005244049
12,2026-01-11,50,male,175,light,2775.8,72.4,353.3,119.2,136,15,4308,1.7,85.12,0.10433780083585531,0.3865110246433203,0.5091511745208243,5.403847539448087,48.994884357662656,1551.9850133294906
12,2026-01-12,50,male,175,light,2058.8,162.8,213.7,61.4,29,27,1841,9.1,85.08,0.31633148741863404,0.2684348586417954,0.41523365393957057,13.11443559354964,14.085875267145909,894.2102195453662
12,2026-01-13,50,male,175,light,2224.8,124.5,293.6,61.4,26,40,4886,9.2,85.07,0.22382022471910112,0.24835955056179776,0.5278202247191012,17.979144192736424,11.686443725278675,2196.152463142754
12,2026-01-14,50,male,175,light,2663.8,88.0,313.1,117.7,98,13,1808,4.8,85.11,0.13214701355257724,0.39767991890978716,0.47017306753763566,4.8802462647345894,36.78954876492229,678.7296343569336
12,2026-01-15,50,male,175,light,1871.8,143.3,230.3,41.9,22,39,3039,9.8,85.05,0.3062783863211328,0.20149612610205717,0.49222548757681006,20.835559354631904,11.753392456459023,1623.5708943263169
12,2026-01-16,50,male,175,light,2392.8,123.7,296.0,79.3,25,33,3668,10.0,85.06,0.20681295715778475,0.2983072100313479,0.4948798328108673,13.7913741223671,10.448010698762955,1532.9321297225008
12,2026-01-17,50,male,175,light,2287.8,115.9,308.7,65.5,47,30,2696,8.8,85.05,0.20263123388259976,0.2576598627562393,0.5397089033611608,13.113034356150012,20.54375382463502,1178.4246874726812
12,2026-01-18,50,male,175,light,2299.8,138.9,305.8,57.9,46,40,1723,9.8,85.05,0.24157572068350797,0.22657506848123832,0.5318492108352537,17.392816766675363,20.001739281676667,749.1955822245412
12,2026-01-19,50,male,175,light,2712.8,82.4,329.8,118.2,76,7,4213,4.3,85.1,0.1215070412150704,0.39216987392169866,0.4863230848632308,2.580359775877322,28.015334709525213,1553.0079622530227
12,2026-01-20,50,male,175,light,3076.8,87.4,387.2,130.9,125,7,1592,1.0,85.19,0.11363562489842353,0.3829351535836178,0.5034292215179587,2.2750910036401453,40.6266250650026,517.420696827873
12,2026-01-21,50,male,175,light,2413.8,180.9,264.7,70.2,33,26,1589,8.7,85.2,0.2997266175130478,0.2617015988733328,0.43857178361361937,10.771397796006296,13.671389510315684,658.298119148231
12,2026-01-22,50,male,175,light,1948.8,143.8,203.8,62.1,37,25,2921,8.8,85.15,0.2950802852305956,0.2867183091366131,0.41820140563279123,12.82840722495895,18.986042692939247,1498.8711001642037
12,2026-01-23,50,male,175,light,2556.8,77.9,309.6,111.9,124,10,3893,5.2,85.18,0.12185679089593682,0.393844589574127,0.4842986195299363,3.9111389236545677,48.49812265331664,1522.6063829787233
12,2026-01-24,50,male,175,light,1898.8,162.8,184.0,56.8,45,31,2088,10.0,85.13,0.34302570585756426,0.2692793931731985,0.38769490096923725,16.3261006951759,23.699178428481147,1099.6418790815253
12,2026-01-25,50,male,175,light,1979.8,117.2,269.1,48.3,45,38,2612,9.9,85.08,0.23677963533511792,0.21955654325976057,0.5436638214051215,19.193857965451055,22.729568643297302,1319.325184362057
12,2026-01-26,50,male,175,light,1900.8,100.3,262.8,49.8,22,25,2185,9.0,85.02,0.21109123434704827,0.23582026728401556,0.5530884983689361,13.152356902356903,11.574074074074074,1149.5159932659933
12,2026-01-27,50,male,175,light,1849.8,103.6,254.4,46.4,40,35,2303,9.8,84.96,0.22404844290657439,0.22577854671280276,0.5501730103806228,18.920964428586874,21.62395934695643,1244.9994594010163
12,2026-01-28,50,male,175,light,2645.8,88.4,297.7,122.4,103,15,2221,3.7,85.0,0.13363567649281935,0.41632653061224495,0.45003779289493573,5.669362763625368,38.92962431022753,839.4436465341295
12,2026-01-29,50,male,175,light,2267.8,193.4,250.8,54.6,31,35,4545,9.2,84.99,0.3410633982893924,0.21664756194339121,0.4422890397672163,15.433459740717876,13.669635770350117,2004.144986330364
12,2026-01-30,50,male,175,light,2351.8,149.9,309.1,57.3,31,32,3687,9.8,84.99,0.25496449377046393,0.2192881745120551,0.525747331717481,13.606599200612296,13.181392975593162,1567.735351645548
12,2026-01-31,50,male,175,light,3058.8,109.0,333.7,143.1,109,14,2986,1.0,85.09,0.1425442181318861,0.4210612351652663,0.4363945467028476,4.576958284294494,35.63488949914999,976.1998169216686
12,2026-02-01,50,male,175,light,2556.8,84.3,293.9,116.0,139,6,3390,1.9,85.12,0.13188360450563202,0.4083229036295369,0.459793491864831,2.3466833541927405,54.36483103879849,1325.8760951188985
12,2026-02-02,50,male,175,light,1846.8,108.7,248.1,46.6,20,35,1811,9.9,85.05,0.23545976389039314,0.22712011263944548,0.5374201234701613,18.951700238249945,10.829542993285683,980.6151180420187
12,2026-02-03,50,male,175,light,1977.8,151.9,239.5,45.8,21,39,4352,8.7,85.01,0.3072100313479624,0.20841338861361108,0.48437658003842654,19.718879563150978,10.617858226312064,2200.4247143290527
12,2026-02-04,50,male,175,light,3122.8,101.6,386.2,130.2,78,13,2414,2.9,85.11,0.13013128402177393,0.37521613832853024,0.4946525776496958,4.162930703215063,24.977584219290378,773.0242090431664
12,2026-02-05,50,male,175,light,2033.8,129.1,271.1,48.1,32,39,2099,9.7,85.07,0.25392142400550716,0.2128632541672813,0.5332153218272114,19.175926836463763,15.73409381453437,1032.0582161471139
12,2026-02-06,50,male,175,light,1947.8,147.2,225.7,50.7,27,32,3097,9.9,85.02,0.30227424405770315,0.23425227167719084,0.46347348426510604,16.428791457028442,13.861792791867748,1589.998973200534
12,2026-02-07,50,male,175,light,2621.8,80.0,284.4,129.4,108,14,3380,2.3,85.06,0.12203493249942797,0.44413088246510574,0.4338341850354664,5.339842856053093,41.193073460981005,1289.190632389961
12,2026-02-08,50,male,175,light,1983.8,148.1,248.3,44.3,46,38,4231,9.0,85.01,0.2985435670009575,0.20092727914125888,0.5005291538577836,19.15515676983567,23.187821352958967,2132.7754813993347
12,2026-02-09,50,male,175,light,2897.8,74.7,360.7,128.5,114,5,4454,1.0,85.08,0.10310203236603292,0.39905455298298886,0.4978434146509782,1.7254468907447027,39.340189108979224,1537.0280902753811
12,2026-02-10,50,male,175,light,2847.8,90.1,306.5,140.2,68,8,4376,1.0,85.15,0.12653605786110525,0.4430166420897409,0.4304473000491539,2.809186038345389,23.87808132593581,1536.624762974928
12,2026-02-11,50,male,175,light,3004.8,104.7,310.5,149.3,92,12,3230,1.0,85.24,0.13939091362955566,0.4472291562656016,0.41337993010484275,3.993610223642172,30.617678381256653,1074.9467518636848
12,2026-02-12,50,male,175,light,2106.8,181.1,217.6,56.9,36,32,2172,9.9,85.21,0.3438226778679576,0.24305852199914565,0.41311880013289665,15.188912094171254,17.08752610594266,1030.9474083918738
12,2026-02-13,50,male,175,light,3073.8,89.1,352.8,145.1,82,11,4525,1.0,85.3,0.11595900439238652,0.4248901903367496,0.4591508052708638,3.5786323117964733,26.67707723339189,1472.1192009890037
12,2026-02-14,50,male,175,light,1998.8,102.4,274.4,54.6,35,32,2446,10.0,85.26,0.20494346042229564,0.24587211047733415,0.5491844291003702,16.009605763458076,17.510506303782268,1223.7342405443267
12,2026-02-15,50,male,175,light,2216.8,187.4,213.1,68.3,22,28,2872,8.8,85.24,0.3381603284161141,0.27730410069021516,0.3845355708936708,12.630819198845181,9.924215084806928,1295.5611692529772
12,2026-02-16,50,male,175,light,2303.8,176.0,257.3,63.4,49,37,2018,10.0,85.24,0.3055820817779321,0.24767774980467053,0.44674016841739733,16.06042191162427,21.269207396475387,875.9440923691292
12,2026-02-17,50,male,175,light,1980.8,142.1,209.6,63.8,39,34,2701,10.0,85.19,0.28692579505300353,0.2898536092882382,0.4232205956587582,17.164781906300487,19.68901453957997,1363.5904684975767
12,2026-02-18,50,male,175,light,1891.8,120.0,231.1,54.1,27,40,4703,8.7,85.13,0.2537936868820388,0.2574419711309681,0.48876434198699303,21.14388413151496,14.272121788772598,2485.9921767628716
12,2026-02-19,50,male,175,light,2863.8,79.3,280.7,158.2,121,6,1643,1.0,85.2,0.11076192471541307,0.49717159019484597,0.39206648508974085,2.0951183741881416,42.25155387946085,573.7132481318528
12,2026-02-20,50,male,175,light,2087.8,160.0,249.2,50.1,21,38,2760,10.0,85.17,0.30655745557311875,0.21597930737174886,0.47746323705513244,18.200977105086693,10.058434715968962,1321.9657055273492
12,2026-02-21,50,male,175,light,2253.8,193.0,229.1,62.8,46,40,1737,10.0,85.16,0.3425630102946397,0.2507987220447284,0.4066382676606319,17.747803709290974,20.40997426568462,770.6983760759605
12,2026-02-22,50,male,175,light,2275.8,122.8,319.0,56.5,41,32,4175,9.3,85.15,0.21584567385859296,0.2234477303686778,0.5607065957727293,14.060989542139026,18.01564285086563,1834.5197293259512
12,2026-02-23,50,male,175,light,2243.8,185.3,232.5,63.6,26,39,1762,9.9,85.14,0.33036191834551615,0.2551256908539847,0.41451239080049923,17.381228273464657,11.587485515643104,785.2749799447365
12,2026-02-24,50,male,175,light,1940.8,105.3,266.0,50.6,23,39,1906,9.9,85.09,0.21704627434813972,0.23466968978666392,0.5482840358651963,20.094806265457542,11.850783182192911,982.0692497938994
12,2026-02-25,50,male,175,light,2917.8,74.1,368.9,127.3,91,8,1508,1.0,85.16,0.10158686636734414,0.3926723103814649,0.505740823251191,2.7417917609157585,31.18788128041675,516.8277469326205
12,2026-02-26,50,male,175,light,2427.8,163.4,300.2,63.7,23,37,2689,10.0,85.18,0.26922601639411786,0.23614944185854925,0.4946245417473328,15.240135101738199,9.473597495675095,1107.5871159074059
12,2026-02-27,50,male,175,light,3048.8,81.1,349.4,147.4,106,6,4155,1.0,85.27,0.10640949944236697,0.43515056091320603,0.45843993964442686,1.9679874048806087,34.767777486224084,1362.8312778798215
12,2026-02-28,50,male,175,light,2176.8,167.8,259.3,52.0,50,26,2370,8.7,85.25,0.30839919132512406,0.21503400110273846,0.4765668075721375,11.944138184490996,22.969496508636528,1088.7541345093714
12,2026-03-01,50,male,175,light,2111.8,150.9,224.8,67.7,33,28,3930,8.8,85.22,0.2857819232043937,0.2884806590597036,0.4257374177359026,13.25883132872431,15.626479780282223,1860.9716829245192
12,2026-03-02,50,male,175,light,2123.8,163.2,229.9,61.2,47,34,3195,10.0,85.19,0.3074604370761115,0.2594197437829691,0.43311981914091935,16.0090403992843,22.130144081363593,1504.3789434033336
12,2026-03-03,50,male,175,light,2400.8,167.1,301.5,58.5,45,37,2930,9.9,85.2,0.2783956016493815,0.2192927652130451,0.5023116331375734,15.411529490169942,18.74375208263912,1220.426524491836
12,2026-03-04,50,male,175,light,2148.8,171.7,252.6,50.2,24,36,3244,10.0,85.18,0.319590507212657,0.21023731968357376,0.4701721731037692,16.753536857781086,11.169024571854058,1509.6798212956066
12,2026-03-05,50,male,175,light,3090.8,109.5,307.1,158.2,133,12,3521,1.0,85.27,0.14173839880913858,0.4607468772247751,0.3975147239660864,3.8824899702342432,43.03093050342953,1139.1872654328977
12,2026-03-06,50,male,175,light,2333.8,172.0,272.8,61.6,22,37,3121,9.8,85.27,0.29482344874871447,0.23757284881727803,0.46760370243400756,15.85397206273031,9.426686091353158,1337.303967777873
13,2026-01-06,21,female,157,moderate,2010.6,138.1,246.0,52.7,45,25,2443,9.2,87.94,0.2747301934649624,0.23588799920425724,0.4893818073307803,12.434099273848602,22.381378692927484,1215.0601810404855
13,2026-01-07,21,female,157,moderate,3099.6,82.9,418.7,121.5,118,12,1594,1.0,88.02,0.10697119261911675,0.35275331462305237,0.5402754927578308,3.8714672861014328,38.069428313330754,514.259904503807
13,2026-01-08,21,female,157,moderate,2850.6,86.0,297.2,146.4,99,6,2958,2.1,88.07,0.12068481616615212,0.4622509121526804,0.41706427168116755,2.1048200378867605,34.72953062513155,1037.676278678173
13,2026-01-09,21,female,157,moderate,1982.6,162.2,231.3,45.4,47,31,2622,9.9,88.01,0.3272470493291637,0.2060930091798648,0.4666599414909715,15.636033491374963,23.70624432563301,1322.5058004640373
13,2026-01-10,21,female,157,moderate,1976.6,156.0,230.5,47.8,20,36,4545,8.8,87.94,0.31575751442161726,0.21769051715413418,0.46655196842424856,18.213093190326823,10.118385105737126,2299.403015278762
13,2026-01-11,21,female,157,moderate,2990.6,77.9,381.0,128.3,77,5,4584,1.0,88.01,0.10420359161288165,0.38614854696853157,0.5096478614185868,1.671905303283622,25.74734167056778,1532.8027820504246
13,2026-01-12,21,female,157,moderate,2181.6,137.5,279.8,56.9,30,35,3275,10.0,87.97,0.2521432173474533,0.23476825746114702,0.5130885251913996,16.043270993766043,13.751375137513753,1501.1917858452512
13,2026-01-13,21,female,157,moderate,3047.6,99.5,289.5,165.7,132,11,3417,1.0,88.05,0.1306074229645916,0.4893840448921996,0.38000853214320873,3.609397558734742,43.312770704816906,1121.2101325633284
13,2026-01-14,21,female,157,moderate,2151.6,148.4,279.5,48.9,47,26,1569,8.7,88.0,0.2758748896221593,0.20453594831993308,0.5195891620579077,12.084030488938465,21.84420896077338,729.2247629670943
13,2026-01-15,21,female,157,moderate,2094.6,174.2,201.7,65.7,45,36,2822,10.0,87.96,0.332617308702086,0.28225690963769157,0.38512578166022243,17.187052420509882,21.483815525637354,1347.2739425188581
13,2026-01-16,21,female,157,moderate,3266.6,94.9,378.3,152.6,93,12,3319,1.0,88.06,0.11622068458759416,0.42048864123446206,0.46329067417794384,3.6735443580481237,28.469968774872957,1016.0411436968102
13,2026-01-17,21,female,157,moderate,2261.6,150.4,277.3,61.2,30,36,3996,9.8,88.03,0.2660063671736823,0.24354439334984082,0.4904492394764768,15.91793420587195,13.264945171559958,1766.8906968517865
13,2026-01-18,21,female,157,moderate,2417.6,124.6,344.1,60.3,38,36,2820,10.0,88.02,0.20616339193381591,0.22448810754912096,0.5693485005170631,14.890800794176043,15.718067504963601,1166.4460622104566
13,2026-01-19,21,female,157,moderate,2294.6,136.1,291.4,65.0,31,37,2895,10.0,88.0,0.23721132897603484,0.2549019607843137,0.5078867102396514,16.124814782532905,13.509979952932973,1261.6578052819664
13,2026-01-20,21,female,157,moderate,2040.6,154.0,250.6,46.9,47,40,3784,10.0,87.95,0.3018867924528302,0.20686106346483704,0.49125214408233275,19.602077820248947,23.032441438792514,1854.3565617955503
13,2026-01-21,21,female,157,moderate,2545.6,191.9,312.0,58.9,45,26,1590,9.1,87.95,0.3015280669364026,0.20823349177043646,0.4902384412931611,10.213702074167191,17.677561282212444,624.6071653048398
13,2026-01-22,21,female,157,moderate,2484.6,139.1,299.3,81.2,27,36,4817,9.0,87.96,0.22395749476734825,0.29415553051038484,0.48188697472226694,14.489253803429124,10.866940352571843,1938.7426547532802
13,2026-01-23,21,female,157,moderate,2948.6,76.4,313.7,154.3,126,5,4000,1.0,88.02,0.10362483469533078,0.4708894238920348,0.4254857414126343,1.695720002713152,42.73214406837143,1356.5760021705216
13,2026-01-24,21,female,157,moderate,2230.6,183.0,251.3,54.8,43,25,3528,9.2,87.99,0.3281922525107604,0.22112625538020084,0.45068149210903874,11.207746794584418,19.2773244866852,1581.637227651753
13,2026-01-25,21,female,157,moderate,2278.6,130.1,294.5,64.5,47,35,3870,10.0,87.96,0.2283557856860766,0.25472815832199747,0.5169160559919259,15.360308961643115,20.62670060563504,1698.4113051873958
13,2026-01-26,21,female,157,moderate,2470.6,131.8,352.9,59.1,26,26,3418,8.7,87.96,0.21338082324847213,0.21528311814465537,0.5713360586068725,10.523759410669474,10.523759410669474,1383.4696025257024
13,2026-01-27,21,female,157,moderate,2463.6,204.9,269.6,62.8,44,35,4098,8.8,87.96,0.3327379019162066,0.22945761610912632,0.43780448197466715,14.206851761649618,17.860042214645237,1663.419386264004
13,2026-01-28,21,female,157,moderate,2330.6,177.4,263.6,63.0,27,32,3244,10.0,87.94,0.30441870441870444,0.24324324324324326,0.45233805233805235,13.730369861838154,11.584999570925943,1391.9162447438428
13,2026-01-29,21,female,157,moderate,3041.6,102.8,301.9,158.1,91,5,2059,1.0,88.02,0.13518755958838807,0.4677976131768419,0.39701482723477005,1.6438716465018413,29.91846396633351,676.9463440294581
13,2026-01-30,21,female,157,moderate,2119.6,169.7,215.4,64.4,42,36,2733,10.0,87.97,0.320188679245283,0.27339622641509437,0.40641509433962264,16.984336667295718,19.815059445178335,1289.3942253255332
13,2026-01-31,21,female,157,moderate,2189.6,154.0,276.3,52.0,33,27,3373,8.9,87.93,0.28138132651196784,0.2137767220902613,0.5048419513977709,12.331019364267446,15.071245889660213,1540.4640116916332
13,2026-02-01,21,female,157,moderate,3108.6,113.2,346.4,141.1,73,8,3822,1.0,88.02,0.1456744844448734,0.40855129813724544,0.44577421741788115,2.573505758219134,23.4832400437496,1229.4923759891913
13,2026-02-02,21,female,157,moderate,2864.6,75.0,376.4,117.7,130,9,2427,2.5,88.07,0.10471569688296277,0.3697511256937415,0.5255331774232957,3.1417999022551144,45.38155414368499,847.2387069747958
13,2026-02-03,21,female,157,moderate,2829.6,83.1,283.0,151.7,82,13,1990,1.0,88.11,0.11746828285683995,0.4824893098208291,0.40004240732233104,4.594288945433984,28.979361040429744,703.279615493356
13,2026-02-04,21,female,157,moderate,2134.6,135.2,261.0,61.1,27,40,3062,10.0,88.07,0.2533377055323933,0.2576005996158711,0.4890616948517357,18.738873793685002,12.648739810737375,1434.4607889065867
13,2026-02-05,21,female,157,moderate,2712.6,79.2,280.8,141.4,74,10,2598,1.0,88.1,0.1167883211678832,0.4691439946914399,0.4140676841406768,3.6865000368650005,27.280100272801004,957.7527095775272
13,2026-02-06,21,female,157,moderate,2531.6,192.4,263.9,78.5,28,36,2472,10.0,88.11,0.30398546431251733,0.2790615001777462,0.41695303550973656,14.220255964607363,11.060199083583505,976.4575762363722
13,2026-02-07,21,female,157,moderate,2332.6,189.6,242.6,67.1,50,35,4302,8.7,88.09,0.32511681742187165,0.25888455437904573,0.4159986281990826,15.004715767812742,21.43530823973249,1844.2939209465833
13,2026-02-08,21,female,157,moderate,3230.6,110.0,346.8,156.0,118,13,1699,1.0,88.19,0.13617231988115872,0.43451349343897006,0.4293141866798713,4.024020305825544,36.52572277595493,525.908499969046
13,2026-02-09,21,female,157,moderate,2108.6,120.1,286.9,53.4,22,26,3836,9.2,88.14,0.2278288912074362,0.2279237408707199,0.5442473679218438,12.330456226880395,10.433462961206487,1819.2165417812766
13,2026-02-10,21,female,157,moderate,2982.6,99.1,277.0,164.2,80,7,4011,1.0,88.21,0.13292200388974582,0.4955402052176246,0.3715377908926296,2.3469456179172536,26.82223563334004,1344.7998390665862
13,2026-02-11,21,female,157,moderate,2395.6,134.5,329.0,60.2,45,33,3607,9.8,88.2,0.22455964604724934,0.2261457550713749,0.5492945988813757,13.775254633494741,18.784438136583738,1505.6770746368343
13,2026-02-12,21,female,157,moderate,3048.6,104.1,330.2,145.7,86,11,3434,1.0,88.27,0.1365917664425127,0.4301459734295555,0.43326226012793173,3.60821360624549,28.209670012464738,1126.418683986092
13,2026-02-13,21,female,157,moderate,2346.6,126.0,308.7,67.5,50,35,4239,8.8,88.26,0.21480629075565782,0.2589182968929804,0.5262754123513617,14.915196454444729,21.307423506349615,1806.4433648683203
13,2026-02-14,21,female,157,moderate,2285.6,137.9,270.0,72.7,37,25,2166,9.0,88.23,0.24130539393674263,0.2862329935692725,0.47246161249398483,10.938046902345118,16.188309415470773,947.672383619181
13,2026-02-15,21,female,157,moderate,2421.6,169.9,259.4,78.3,34,33,2362,10.0,88.22,0.2806061356785995,0.29096989966555187,0.42842396465584875,13.627353815659069,14.040303931285102,975.3881731086885
13,2026-02-16,21,female,157,moderate,3143.6,115.9,282.3,172.3,85,11,3766,1.0,88.31,0.1474789247653889,0.4933036424367743,0.3592174327978368,3.4991729227637105,27.039063494083216,1197.9895661025575
13,2026-02-17,21,female,157,moderate,2129.6,143.1,233.7,69.1,48,25,4207,8.0,88.27,0.26884599126391434,0.29209525151472454,0.4390587572213611,11.739293764087153,22.539444027047335,1975.488354620586
13,2026-02-18,21,female,157,moderate,2155.6,135.4,250.3,68.1,21,34,3898,10.0,88.23,0.25124089622860324,0.28431599944333624,0.46444310432806046,15.77287066246057,9.742067173872703,1808.313230655038
13,2026-02-19,21,female,157,moderate,2987.6,79.0,366.2,134.1,104,9,2505,1.0,88.29,0.10576697794289923,0.40395622050406665,0.4902768015530341,3.0124514660597135,34.8105502744678,838.4656580532869
13,2026-02-20,21,female,157,moderate,2029.6,128.6,261.5,52.1,40,29,2334,8.8,88.24,0.2534864238900113,0.2310648992263342,0.5154486768836544,14.288529759558534,19.70831690973591,1149.9802916830904
13,2026-02-21,21,female,157,moderate,2456.6,190.6,296.3,56.6,41,37,3269,10.0,88.23,0.31029711029711027,0.20732600732600734,0.4823768823768824,15.06146706830579,16.689733778392903,1330.7009688186924
13,2026-02-22,21,female,157,moderate,2356.6,173.3,249.8,73.8,20,35,1900,9.8,88.22,0.29415259271832306,0.2818467283374353,0.42400067894424176,14.851905287278283,8.486803021301876,806.2462870236782
13,2026-02-23,21,female,157,moderate,2335.6,201.0,218.0,73.3,49,28,3238,9.1,88.2,0.3442222888213384,0.2824420944470608,0.3733356167316008,11.98835417023463,20.9796197979106,1386.367528686419
13,2026-02-24,21,female,157,moderate,2405.6,186.0,253.1,72.2,28,36,4875,8.8,88.19,0.30920123015543177,0.2700523647244618,0.42074640512010636,14.965081476554706,11.639507815098105,2026.5214499501164
13,2026-02-25,21,female,157,moderate,2422.6,207.6,232.0,73.8,27,37,1929,9.8,88.19,0.3427722281845951,0.2741682489886898,0.3830595228267151,15.27284735408239,11.145050771897962,796.2519607033765
13,2026-02-26,21,female,157,moderate,2228.6,171.4,222.4,72.6,49,36,3965,10.0,88.15,0.30763708157587727,0.29318854886475815,0.39917436955936464,16.15363905590954,21.986897603876873,1779.1438571300368
13,2026-02-27,21,female,157,moderate,2733.6,83.8,321.6,123.6,144,7,1643,1.7,88.19,0.12260424286759326,0.40687637161667883,0.4705193855157279,2.5607257828504535,52.67778753292362,601.0389230318993
13,2026-02-28,21,female,157,moderate,2673.6,71.9,280.2,140.6,71,10,1996,1.0,88.21,0.10756227092527489,0.4732590320891614,0.4191786969855636,3.740275284260922,26.555954518252545,746.55894673848
13,2026-03-01,21,female,157,moderate,2770.6,69.5,353.8,119.7,98,15,2726,4.3,88.25,0.10034289839379174,0.38884677855982674,0.5108103230463815,5.413989749512741,35.371399696816574,983.9024038114488
13,2026-03-02,21,female,157,moderate,2478.6,208.0,238.9,76.8,42,37,2123,10.0,88.25,0.3356462804582863,0.27884460222688395,0.3855091173148298,14.927781812313404,16.945049624788187,856.5319131767934
13,2026-03-03,21,female,157,moderate,2327.6,155.7,295.5,58.1,21,36,3463,10.0,88.23,0.26756025260987243,0.22464235081840445,0.5077973965717232,15.466575012888812,9.022168757518473,1487.7985908231656
13,2026-03-04,21,female,157,moderate,2039.6,138.6,222.2,66.3,44,32,1811,9.8,88.18,0.2717780283347223,0.29251433893818324,0.4357076327270945,15.689350853108452,21.572857423024125,887.9191998431065
13,2026-03-05,21,female,157,moderate,2026.6,131.5,242.2,59.1,37,38,3125,9.8,88.12,0.2595352050130755,0.26244634134307004,0.47801845364385454,18.75061679660515,18.257179512483965,1541.9915128787131
13,2026-03-06,21,female,157,moderate,2371.6,122.9,292.6,78.9,30,35,2618,10.0,88.11,0.20724252771805574,0.2993550018970533,0.4934024703848911,14.757969303423849,12.6496879743633,1103.896103896104
14,2026-01-06,24,female,156,light,1428.0,88.2,161.8,47.6,20,40,1631,10.0,68.94,0.24698963875665078,0.29991598991879026,0.45309437132455893,28.011204481792717,14.005602240896359,1142.1568627450981
14,2026-01-07,24,female,156,light,2106.0,67.1,208.8,111.4,133,9,3634,2.2,68.96,0.12743329218497768,0.4760231696894882,0.39654353812553417,4.273504273504273,63.15289648622982,1725.5460588793921
