user_id,date,age,gender,height_cm,activity_level,total_calories,total_protein,total_carbs,total_fat,sugar,fiber,sodium,health_score,weight_kg
47,2026-01-23,55,other,158,sedentary,2266.8,83.1,261.0,98.9,72,11,3197,3.2,97.81
47,2026-01-24,55,other,158,sedentary,1640.8,138.6,173.0,43.8,40,36,3660,9.9,97.78
47,2026-01-25,55,other,158,sedentary,1338.8,67.3,188.4,35.1,26,33,2840,9.8,97.72
47,2026-01-26,55,other,158,sedentary,1772.8,115.6,195.4,58.7,25,30,3709,8.8,97.71
47,2026-01-27,55,other,158,sedentary,2423.8,76.3,268.4,116.1,121,12,4034,1.0,97.79
47,2026-01-28,55,other,158,sedentary,1934.8,127.1,246.0,49.1,44,31,4578,9.1,97.8
47,2026-01-29,55,other,158,sedentary,1792.8,96.0,241.1,49.4,45,39,2500,9.8,97.79
47,2026-01-30,55,other,158,sedentary,1459.8,125.7,142.5,43.0,45,30,4037,7.9,97.75
47,2026-01-31,55,other,158,sedentary,2188.8,73.5,233.2,106.9,119,11,3562,1.9,97.79
47,2026-02-01,55,other,158,sedentary,2068.8,60.6,221.5,104.5,146,8,4844,1.0,97.82
47,2026-02-02,55,other,158,sedentary,1873.8,119.1,233.1,51.7,44,28,4150,7.8,97.83
47,2026-02-03,55,other,158,sedentary,1525.8,115.3,178.1,39.2,38,29,1538,9.1,97.79
47,2026-02-04,55,other,158,sedentary,1379.8,101.8,140.6,45.6,31,25,4077,7.9,97.73
47,2026-02-05,55,other,158,sedentary,1881.8,116.6,212.8,62.7,27,27,3348,8.8,97.73
47,2026-02-06,55,other,158,sedentary,1400.8,70.8,180.1,44.1,22,34,4400,9.2,97.67
47,2026-02-07,55,other,158,sedentary,1848.8,132.7,203.5,56.0,49,27,2821,9.0,97.68
47,2026-02-08,55,other,158,sedentary,1731.8,147.0,188.7,43.2,20,36,3433,9.7,97.66
47,2026-02-09,55,other,158,sedentary,1842.8,103.3,221.7,60.3,26,28,2378,8.9,97.66
47,2026-02-10,55,other,158,sedentary,1738.8,111.4,217.2,47.2,21,29,2103,9.2,97.65
47,2026-02-11,55,other,158,sedentary,1860.8,114.7,242.6,48.0,28,28,1627,8.8,97.65
47,2026-02-12,55,other,158,sedentary,1520.8,132.6,159.0,39.4,45,37,2368,9.9,97.61
47,2026-02-13,55,other,158,sedentary,1642.8,129.1,187.1,42.0,40,34,2604,10.0,97.59
47,2026-02-14,55,other,158,sedentary,1865.8,161.9,170.3,59.7,31,30,2732,8.8,97.59
47,2026-02-15,55,other,158,sedentary,1388.8,83.6,186.5,34.3,46,34,4565,9.3,97.53
47,2026-02-16,55,other,158,sedentary,1440.8,97.7,171.8,40.3,28,37,4536,8.9,97.48
47,2026-02-17,55,other,158,sedentary,1357.8,74.7,175.4,39.7,20,33,2917,9.8,97.42
47,2026-02-18,55,other,158,sedentary,1501.8,130.0,138.9,47.3,28,28,2877,9.3,97.37
47,2026-02-19,55,other,158,sedentary,2382.8,70.8,267.8,114.2,126,12,3831,1.0,97.45
47,2026-02-20,55,other,158,sedentary,1844.8,124.7,212.1,55.3,21,31,4400,9.2,97.45
47,2026-02-21,55,other,158,sedentary,2472.8,78.8,294.9,108.6,84,6,3579,3.1,97.53
47,2026-02-22,55,other,158,sedentary,1471.8,75.0,218.5,33.1,32,33,2302,9.7,97.48
47,2026-02-23,55,other,158,sedentary,1833.8,150.8,197.0,49.2,38,27,2106,9.1,97.48
47,2026-02-24,55,other,158,sedentary,1894.8,123.7,247.7,45.5,23,33,2112,9.9,97.49
47,2026-02-25,55,other,158,sedentary,1912.8,113.1,231.7,59.3,39,25,3744,8.9,97.5
47,2026-02-26,55,other,158,sedentary,1731.8,96.6,208.6,56.8,23,35,2522,10.0,97.48
47,2026-02-27,55,other,158,sedentary,2574.8,66.7,286.6,129.1,127,6,2687,1.0,97.58
47,2026-02-28,55,other,158,sedentary,2266.8,56.8,249.0,116.0,138,12,1960,1.0,97.64
47,2026-03-01,55,other,158,sedentary,2436.8,64.2,295.6,110.9,145,13,1563,1.0,97.71
47,2026-03-02,55,other,158,sedentary,1700.8,100.4,204.5,53.5,42,40,3091,10.0,97.7
47,2026-03-03,55,other,158,sedentary,1734.8,89.0,232.2,50.0,47,25,3112,9.1,97.68
47,2026-03-04,55,other,158,sedentary,2515.8,80.4,316.8,103.0,66,9,2509,3.3,97.77
47,2026-03-05,55,other,158,sedentary,1428.8,118.6,164.3,33.0,30,36,3169,9.9,97.72
47,2026-03-06,55,other,158,sedentary,1359.8,112.2,148.3,35.3,44,38,4206,9.0,97.65
48,2026-01-06,53,male,177,light,2129.1,178.6,201.6,67.6,45,29,3920,8.9,89.96
48,2026-01-07,53,male,177,light,1944.1,134.5,251.6,44.4,35,39,2467,10.0,89.91
48,2026-01-08,53,male,177,light,2412.1,179.8,248.1,77.8,29,36,4116,8.9,89.91
48,2026-01-09,53,male,177,light,2093.1,151.7,243.1,57.1,44,38,3627,10.0,89.87
48,2026-01-10,53,male,177,light,2356.1,182.8,245.4,71.5,39,25,3450,8.9,89.86
48,2026-01-11,53,male,177,light,2023.1,143.7,219.1,63.6,20,40,4331,9.0,89.81
48,2026-01-12,53,male,177,light,1991.1,157.1,215.4,55.7,48,33,4583,8.9,89.76
48,2026-01-13,53,male,177,light,2131.1,176.8,209.9,64.9,23,40,2320,9.7,89.72
48,2026-01-14,53,male,177,light,2436.1,153.9,289.2,73.7,38,39,1743,9.7,89.73
48,2026-01-15,53,male,177,light,2499.1,186.2,258.7,79.9,38,33,4478,9.1,89.74
48,2026-01-16,53,male,177,light,2451.1,160.3,296.9,69.2,33,28,2764,8.8,89.75
48,2026-01-17,53,male,177,light,2273.1,116.8,313.7,61.2,47,32,4409,8.7,89.73
48,2026-01-18,53,male,177,light,2676.1,95.8,331.1,107.6,134,8,3947,5.0,89.77
48,2026-01-19,53,male,177,light,2202.1,112.0,328.2,49.0,21,34,4165,8.8,89.74
48,2026-01-20,53,male,177,light,1975.1,122.9,224.1,65.2,30,27,3053,9.1,89.69
48,2026-01-21,53,male,177,light,1913.1,133.0,236.4,48.4,32,39,4296,9.1,89.62
48,2026-01-22,53,male,177,light,2211.1,177.9,230.7,64.1,22,39,1811,9.7,89.6
48,2026-01-23,53,male,177,light,2946.1,99.7,327.2,137.6,75,12,3782,1.0,89.67
48,2026-01-24,53,male,177,light,2281.1,127.8,314.4,56.9,31,35,1839,10.0,89.65
48,2026-01-25,53,male,177,light,2262.1,164.8,267.0,59.4,20,32,4521,9.3,89.63
48,2026-01-26,53,male,177,light,2381.1,119.1,309.9,73.9,40,35,2755,9.9,89.63
48,2026-01-27,53,male,177,light,1965.1,169.4,206.1,51.5,32,31,1918,10.0,89.58
48,2026-01-28,53,male,177,light,3161.1,89.3,393.2,136.8,109,15,4227,1.5,89.67
48,2026-01-29,53,male,177,light,2427.1,162.2,271.7,76.9,25,31,3538,9.8,89.68
48,2026-01-30,53,male,177,light,2409.1,142.0,328.3,58.7,43,34,4807,8.9,89.68
48,2026-01-31,53,male,177,light,2389.1,157.9,315.4,55.1,47,30,2211,8.9,89.68
48,2026-02-01,53,male,177,light,3023.1,79.0,309.3,163.3,102,7,3363,1.0,89.76
48,2026-02-02,53,male,177,light,2067.1,127.3,236.3,68.1,44,31,2573,10.0,89.71
48,2026-02-03,53,male,177,light,2015.1,149.0,246.8,48.0,33,38,4905,8.8,89.66
48,2026-02-04,53,male,177,light,2750.1,81.6,274.5,147.3,100,5,2214,1.0,89.71
48,2026-02-05,53,male,177,light,2323.1,177.3,244.4,70.7,38,37,1851,10.0,89.7
48,2026-02-06,53,male,177,light,1977.1,137.4,250.5,47.2,39,39,3253,9.9,89.64
48,2026-02-07,53,male,177,light,2047.1,133.8,263.5,50.9,23,26,4655,8.1,89.6
48,2026-02-08,53,male,177,light,2068.1,178.2,217.0,54.1,46,33,4362,8.8,89.55
48,2026-02-09,53,male,177,light,2480.1,124.9,333.3,71.9,33,34,2644,9.7,89.57
48,2026-02-10,53,male,177,light,2472.1,131.0,339.4,65.6,28,38,3397,9.9,89.57
48,2026-02-11,53,male,177,light,3058.1,108.6,357.4,132.7,91,11,3450,3.1,89.66
48,2026-02-12,53,male,177,light,2129.1,176.8,223.7,58.5,31,27,3981,8.7,89.62
48,2026-02-13,53,male,177,light,2874.1,90.8,358.7,119.5,114,14,3815,2.8,89.69
48,2026-02-14,53,male,177,light,2005.1,110.1,242.7,66.0,21,27,3197,9.0,89.63
48,2026-02-15,53,male,177,light,2323.1,148.7,287.6,64.2,22,26,2546,8.8,89.62
48,2026-02-16,53,male,177,light,1914.1,156.0,204.1,52.7,45,27,4934,7.8,89.56
48,2026-02-17,53,male,177,light,2947.1,103.9,302.2,146.9,94,14,2982,1.0,89.63
48,2026-02-18,53,male,177,light,2205.1,192.1,213.6,64.7,29,33,4149,9.1,89.61
48,2026-02-19,53,male,177,light,2679.1,86.0,321.2,116.7,85,9,3428,5.3,89.64
48,2026-02-20,53,male,177,light,2247.1,118.3,285.4,70.3,44,36,1608,9.9,89.62
48,2026-02-21,53,male,177,light,2918.1,94.6,295.5,150.9,104,10,4537,1.0,89.69
48,2026-02-22,53,male,177,light,3039.1,104.3,294.6,160.4,92,11,4006,1.0,89.77
48,2026-02-23,53,male,177,light,3013.1,97.0,280.1,167.2,85,10,2121,1.0,89.85
48,2026-02-24,53,male,177,light,2414.1,123.6,308.6,76.1,38,29,2164,9.1,89.85
48,2026-02-25,53,male,177,light,2192.1,117.5,290.6,62.2,47,25,2735,8.7,89.83
48,2026-02-26,53,male,177,light,2335.1,146.6,285.3,67.5,25,39,3501,10.0,89.82
48,2026-02-27,53,male,177,light,2095.1,134.7,240.2,66.1,27,37,3567,9.9,89.78
48,2026-02-28,53,male,177,light,2708.1,70.2,352.2,113.2,106,13,2114,2.7,89.82
48,2026-03-01,53,male,177,light,2176.1,136.8,262.8,64.2,21,25,4231,8.2,89.79
48,2026-03-02,53,male,177,light,2127.1,141.0,275.4,51.3,31,39,2568,10.0,89.75
48,2026-03-03,53,male,177,light,2274.1,152.5,298.7,52.2,46,32,2549,10.0,89.74
48,2026-03-04,53,male,177,light,2477.1,174.2,310.6,59.8,33,31,3719,10.0,89.75
48,2026-03-05,53,male,177,light,2756.1,98.2,287.0,135.0,92,12,2869,2.2,89.79
48,2026-03-06,53,male,177,light,2153.1,142.1,249.9,65.0,29,37,2238,9.9,89.76
49,2026-01-06,22,male,161,sedentary,2515.5,83.1,246.0,133.2,121,7,3746,2.2,100.03
49,2026-01-07,22,male,161,sedentary,2203.5,113.3,279.7,70.1,20,29,1643,9.2,100.02
49,2026-01-08,22,male,161,sedentary,1841.5,137.9,192.0,58.0,38,25,3935,9.2,99.96
49,2026-01-09,22,male,161,sedentary,2374.5,201.2,234.1,70.3,20,26,2150,8.7,99.98
49,2026-01-10,22,male,161,sedentary,2078.5,159.1,237.3,54.8,41,30,2599,8.8,99.95
49,2026-01-11,22,male,161,sedentary,2089.5,159.7,238.8,55.0,33,30,1577,9.1,99.92
49,2026-01-12,22,male,161,sedentary,1875.5,141.6,187.2,62.2,28,32,4257,8.7,99.87
49,2026-01-13,22,male,161,sedentary,2143.5,144.1,263.5,57.0,27,37,3413,10.0,99.85
49,2026-01-14,22,male,161,sedentary,3060.5,98.9,366.9,133.0,133,14,2135,2.9,99.95
49,2026-01-15,22,male,161,sedentary,2919.5,106.8,360.5,116.7,67,12,3588,3.1,100.04
49,2026-01-16,22,male,161,sedentary,2842.5,81.0,278.7,156.0,120,7,3894,1.0,100.11
49,2026-01-17,22,male,161,sedentary,1917.5,139.7,234.4,46.8,21,27,2442,9.0,100.06
49,2026-01-18,22,male,161,sedentary,2251.5,137.0,291.1,59.9,32,38,1922,10.0,100.06
49,2026-01-19,22,male,161,sedentary,2301.5,179.3,243.1,68.0,22,26,3324,9.2,100.06
49,2026-01-20,22,male,161,sedentary,2017.5,160.1,226.5,52.3,25,32,4114,9.2,100.03
49,2026-01-21,22,male,161,sedentary,2129.5,180.8,215.1,60.7,37,37,3653,10.0,100.01
49,2026-01-22,22,male,161,sedentary,1910.5,122.7,253.9,44.9,27,34,4613,8.8,99.96
49,2026-01-23,22,male,161,sedentary,2161.5,176.3,220.6,63.8,42,32,2292,10.0,99.94
49,2026-01-24,22,male,161,sedentary,2539.5,67.5,309.5,114.6,96,6,2746,1.0,99.98
49,2026-01-25,22,male,161,sedentary,2193.5,182.7,217.4,65.9,20,27,4412,7.7,99.97
49,2026-01-26,22,male,161,sedentary,1882.5,160.9,173.4,60.6,43,33,1711,9.8,99.91
49,2026-01-27,22,male,161,sedentary,2110.5,168.8,239.3,53.1,43,40,3098,9.7,99.89
49,2026-01-28,22,male,161,sedentary,2788.5,90.7,313.8,130.1,143,8,1505,1.0,99.96
49,2026-01-29,22,male,161,sedentary,2279.5,184.2,264.3,53.9,26,38,1687,9.9,99.96
49,2026-01-30,22,male,161,sedentary,2051.5,158.6,226.5,56.8,34,32,3340,9.9,99.93
49,2026-01-31,22,male,161,sedentary,2179.5,118.3,278.7,65.7,34,26,4358,8.1,99.91
49,2026-02-01,22,male,161,sedentary,1906.5,128.1,250.4,43.6,44,36,1985,10.0,99.87
49,2026-02-02,22,male,161,sedentary,3035.5,88.6,393.1,123.2,104,6,2464,1.0,99.96
49,2026-02-03,22,male,161,sedentary,2835.5,104.8,310.3,130.6,94,11,2099,1.0,100.04
49,2026-02-04,22,male,161,sedentary,2765.5,75.8,304.2,138.4,147,6,4085,1.0,100.1
49,2026-02-05,22,male,161,sedentary,1832.5,143.4,202.0,50.1,22,28,3219,8.9,100.04
49,2026-02-06,22,male,161,sedentary,2237.5,123.5,271.5,73.1,20,37,3163,9.9,100.03
49,2026-02-07,22,male,161,sedentary,2184.5,148.0,275.4,54.5,28,39,4649,9.1,100.02
49,2026-02-08,22,male,161,sedentary,2850.5,93.1,341.5,123.6,76,12,2331,2.7,100.1
49,2026-02-09,22,male,161,sedentary,3028.5,89.6,335.3,147.7,93,10,2793,1.0,100.19
49,2026-02-10,22,male,161,sedentary,2198.5,172.0,238.5,61.9,35,34,4143,8.9,100.18
49,2026-02-11,22,male,161,sedentary,2218.5,167.3,247.6,62.1,31,27,4974,8.1,100.17
49,2026-02-12,22,male,161,sedentary,2296.5,154.1,303.0,52.0,26,27,4130,8.3,100.18
49,2026-02-13,22,male,161,sedentary,3012.5,94.5,370.3,128.2,122,11,2945,3.2,100.27
49,2026-02-14,22,male,161,sedentary,1999.5,119.4,265.1,51.3,37,35,2828,9.9,100.23
49,2026-02-15,22,male,161,sedentary,2788.5,92.2,322.7,125.5,69,13,2551,1.0,100.3
49,2026-02-16,22,male,161,sedentary,2902.5,101.3,288.5,149.3,146,5,3563,1.0,100.38
49,2026-02-17,22,male,161,sedentary,1812.5,114.5,206.2,58.9,26,40,2486,10.0,100.32
49,2026-02-18,22,male,161,sedentary,2262.5,191.4,258.4,51.5,45,39,2612,9.8,100.32
49,2026-02-19,22,male,161,sedentary,2658.5,96.7,324.6,108.1,66,11,4289,4.2,100.37
49,2026-02-20,22,male,161,sedentary,2788.5,100.3,321.7,122.3,108,9,1768,3.0,100.43
49,2026-02-21,22,male,161,sedentary,1787.5,107.8,227.7,49.5,44,26,2260,9.2,100.37
49,2026-02-22,22,male,161,sedentary,2067.5,121.8,282.4,50.1,45,40,4643,8.9,100.34
49,2026-02-23,22,male,161,sedentary,1970.5,159.8,186.4,65.0,31,28,1714,8.7,100.3
49,2026-02-24,22,male,161,sedentary,2012.5,161.4,197.0,64.3,40,39,3723,10.0,100.26
49,2026-02-25,22,male,161,sedentary,1952.5,143.8,239.1,46.8,29,30,4826,8.2,100.22
49,2026-02-26,22,male,161,sedentary,1867.5,155.6,173.9,61.0,50,26,1557,9.0,100.17
49,2026-02-27,22,male,161,sedentary,2577.5,91.3,298.4,113.1,143,5,4482,3.9,100.21
49,2026-02-28,22,male,161,sedentary,2118.5,164.5,229.1,60.5,29,29,2596,9.3,100.19
49,2026-03-01,22,male,161,sedentary,1908.5,154.5,222.7,44.4,38,40,1780,10.0,100.14
49,2026-03-02,22,male,161,sedentary,2328.5,130.1,281.8,75.6,45,29,3629,9.0,100.14
49,2026-03-03,22,male,161,sedentary,2704.5,73.7,275.1,145.5,145,8,3036,1.0,100.2
49,2026-03-04,22,male,161,sedentary,2152.5,145.7,264.4,56.9,36,37,4595,9.3,100.18
49,2026-03-05,22,male,161,sedentary,2204.5,189.5,211.8,66.6,25,32,4930,9.2,100.17
49,2026-03-06,22,male,161,sedentary,3056.5,82.0,341.7,151.3,148,15,2127,1.0,100.27
50,2026-01-06,55,other,173,moderate,2837.6,96.3,324.7,128.2,138,12,1698,1.0,81.08
50,2026-01-07,55,other,173,moderate,1945.6,159.1,187.9,61.9,23,36,3317,10.0,81.04
50,2026-01-08,55,other,173,moderate,1968.6,106.3,268.3,52.3,41,30,3302,8.9,81.0
50,2026-01-09,55,other,173,moderate,2615.6,88.8,318.9,109.4,96,11,1902,5.0,81.04
50,2026-01-10,55,other,173,moderate,1997.6,111.8,279.4,48.1,44,32,2225,9.9,81.01
50,2026-01-11,55,other,173,moderate,2731.6,82.2,329.6,120.5,65,5,2321,3.3,81.07
50,2026-01-12,55,other,173,moderate,1839.6,130.8,235.7,41.5,27,27,3563,9.2,81.02
50,2026-01-13,55,other,173,moderate,1824.6,157.7,166.0,58.9,37,28,4562,7.7,80.96
50,2026-01-14,55,other,173,moderate,1885.6,102.6,232.5,60.6,26,32,4091,8.9,80.92
50,2026-01-15,55,other,173,moderate,2326.6,121.3,320.7,62.1,49,30,1861,9.1,80.92
50,2026-01-16,55,other,173,moderate,2122.6,133.5,256.9,62.4,47,38,2029,9.8,80.91
50,2026-01-17,55,other,173,moderate,2232.6,175.4,231.0,67.4,38,31,3686,10.0,80.9
50,2026-01-18,55,other,173,moderate,1978.6,120.7,234.4,62.0,44,32,4190,9.2,80.87
50,2026-01-19,55,other,173,moderate,1789.6,95.7,260.2,40.7,29,26,4587,7.9,80.81
50,2026-01-20,55,other,173,moderate,1993.6,163.4,223.7,49.5,32,35,3118,9.9,80.77
50,2026-01-21,55,other,173,moderate,2608.6,75.1,312.4,117.6,125,14,2085,1.0,80.82
50,2026-01-22,55,other,173,moderate,2720.6,70.6,290.6,141.8,147,15,3245,1.0,80.88
50,2026-01-23,55,other,173,moderate,2053.6,137.4,223.0,68.0,28,34,3114,10.0,80.85
50,2026-01-24,55,other,173,moderate,2277.6,134.2,318.6,51.8,27,39,1532,10.0,80.86
50,2026-01-25,55,other,173,moderate,2271.6,141.6,310.2,51.6,25,26,3894,8.9,80.86
50,2026-01-26,55,other,173,moderate,2105.6,167.8,229.7,57.3,39,32,4379,8.8,80.84
50,2026-01-27,55,other,173,moderate,2033.6,174.7,210.7,54.7,24,38,4214,8.8,80.81
50,2026-01-28,55,other,173,moderate,2509.6,76.4,280.1,120.4,142,9,2513,1.9,80.84
50,2026-01-29,55,other,173,moderate,2106.6,184.3,223.3,52.9,36,35,3506,9.7,80.82
50,2026-01-30,55,other,173,moderate,2996.6,102.8,340.6,135.9,128,10,1891,1.0,80.92
50,2026-01-31,55,other,173,moderate,2229.6,127.5,306.4,54.9,45,32,2159,10.0,80.92
50,2026-02-01,55,other,173,moderate,3035.6,90.0,398.3,120.3,105,10,4324,1.0,81.02
50,2026-02-02,55,other,173,moderate,1813.6,127.5,220.5,46.8,44,26,3673,9.2,80.96
50,2026-02-03,55,other,173,moderate,2281.6,153.2,289.5,56.8,46,32,2286,10.0,80.96
50,2026-02-04,55,other,173,moderate,2709.6,75.2,318.7,126.0,127,6,3261,1.0,81.02
50,2026-02-05,55,other,173,moderate,2087.6,104.6,268.4,66.2,39,31,4893,9.0,81.0
50,2026-02-06,55,other,173,moderate,2131.6,159.4,215.9,70.0,39,27,1817,9.1,80.98
50,2026-02-07,55,other,173,moderate,2311.6,139.8,274.7,72.6,33,29,2681,9.1,80.99
50,2026-02-08,55,other,173,moderate,2514.6,89.7,265.2,121.7,114,8,3961,1.8,81.03
50,2026-02-09,55,other,173,moderate,2139.6,172.6,210.2,67.6,48,26,1693,8.9,81.01
50,2026-02-10,55,other,173,moderate,1850.6,97.3,226.7,61.6,38,25,2860,8.8,80.96
50,2026-02-11,55,other,173,moderate,2857.6,78.8,345.2,129.1,120,8,2364,1.0,81.04
50,2026-02-12,55,other,173,moderate,2301.6,182.9,263.9,57.1,44,39,4895,8.8,81.04
50,2026-02-13,55,other,173,moderate,1836.6,121.8,200.5,60.8,42,33,4758,8.8,80.99
50,2026-02-14,55,other,173,moderate,2226.6,171.7,232.2,67.9,22,32,3604,10.0,80.98
50,2026-02-15,55,other,173,moderate,1999.6,152.6,235.7,49.6,23,26,3528,8.8,80.95
50,2026-02-16,55,other,173,moderate,1785.6,121.0,205.9,53.1,29,26,4968,8.3,80.89
50,2026-02-17,55,other,173,moderate,3004.6,95.4,316.5,150.8,90,15,2182,1.9,80.99
50,2026-02-18,55,other,173,moderate,2462.6,92.1,238.3,126.8,134,11,1600,2.2,81.01
50,2026-02-19,55,other,173,moderate,2562.6,91.7,234.5,139.8,147,7,4852,1.1,81.05
50,2026-02-20,55,other,173,moderate,2586.6,82.3,242.8,142.9,124,13,4890,1.0,81.1
50,2026-02-21,55,other,173,moderate,2331.6,134.5,313.4,60.0,27,26,2669,8.9,81.11
50,2026-02-22,55,other,173,moderate,1795.6,100.9,248.2,44.4,35,34,4870,9.0,81.05
50,2026-02-23,55,other,173,moderate,1877.6,129.0,230.7,48.8,39,29,3358,9.0,81.0
50,2026-02-24,55,other,173,moderate,2778.6,97.5,326.2,120.4,115,13,2250,3.1,81.07
50,2026-02-25,55,other,173,moderate,1766.6,94.4,253.5,41.7,42,25,2419,8.8,81.0
50,2026-02-26,55,other,173,moderate,1777.6,117.2,224.8,45.5,45,30,2120,8.9,80.94
50,2026-02-27,55,other,173,moderate,2325.6,170.2,273.2,61.4,46,40,4230,8.9,80.95
50,2026-02-28,55,other,173,moderate,3027.6,95.3,304.7,158.6,66,14,1711,1.0,81.05
50,2026-03-01,55,other,173,moderate,2063.6,134.6,268.7,50.0,30,30,4773,7.7,81.02
50,2026-03-02,55,other,173,moderate,2967.6,101.7,339.4,133.7,83,7,4964,1.0,81.12
50,2026-03-03,55,other,173,moderate,2035.6,136.6,238.2,59.6,28,27,3284,8.8,81.09
50,2026-03-04,55,other,173,moderate,1984.6,126.4,228.9,62.6,23,29,1700,9.1,81.05
50,2026-03-05,55,other,173,moderate,1771.6,150.9,188.9,45.8,26,36,2680,10.0,80.99
50,2026-03-06,55,other,173,moderate,2035.6,120.2,249.7,61.8,24,36,4130,8.8,80.96
51,2026-01-06,42,female,180,active,2799.7,102.8,286.9,137.9,77,8,4698,1.1,72.03
51,2026-01-07,42,female,180,active,2116.7,155.9,256.1,52.1,44,30,1714,8.8,71.98
51,2026-01-08,42,female,180,active,2374.7,137.4,317.8,61.5,45,29,4909,8.2,71.96
51,2026-01-09,42,female,180,active,2944.7,108.6,298.2,146.4,80,11,2984,1.0,72.01
51,2026-01-10,42,female,180,active,2309.7,173.4,244.8,70.8,40,40,4205,8.9,71.98
51,2026-01-11,42,female,180,active,2367.7,129.0,327.2,60.3,36,39,3607,9.8,71.96
51,2026-01-12,42,female,180,active,3270.7,98.6,415.9,134.7,83,11,4871,1.7,72.05
51,2026-01-13,42,female,180,active,2579.7,178.9,284.8,80.5,27,26,1993,8.8,72.05
51,2026-01-14,42,female,180,active,2087.7,148.1,240.3,59.3,29,35,4546,8.8,72.0
51,2026-01-15,42,female,180,active,2922.7,104.7,328.5,132.2,108,6,2210,2.0,72.05
51,2026-01-16,42,female,180,active,3210.7,82.5,419.5,133.6,113,14,3578,1.0,72.13
51,2026-01-17,42,female,180,active,2532.7,201.8,283.3,65.8,37,32,3865,10.0,72.13
51,2026-01-18,42,female,180,active,2405.7,191.4,262.5,65.6,30,31,4622,9.1,72.11
51,2026-01-19,42,female,180,active,2406.7,178.7,245.7,78.8,36,33,4211,9.2,72.1
51,2026-01-20,42,female,180,active,2558.7,189.0,267.8,81.3,33,39,3611,10.0,72.1
51,2026-01-21,42,female,180,active,2249.7,182.2,245.2,60.0,37,31,2030,9.8,72.06
51,2026-01-22,42,female,180,active,2605.7,136.6,373.2,63.0,31,28,4839,7.8,72.07
51,2026-01-23,42,female,180,active,2769.7,97.2,345.3,111.0,131,9,4459,4.3,72.1
51,2026-01-24,42,female,180,active,2616.7,138.1,340.9,77.9,21,36,1672,10.0,72.11
51,2026-01-25,42,female,180,active,2170.7,170.2,227.5,64.4,25,36,3967,10.0,72.06
51,2026-01-26,42,female,180,active,2373.7,174.4,248.5,75.8,33,40,4082,9.3,72.04
51,2026-01-27,42,female,180,active,2588.7,175.1,337.9,59.6,37,40,2865,10.0,72.04
51,2026-01-28,42,female,180,active,3287.7,116.3,330.8,166.6,60,8,2259,1.9,72.14
51,2026-01-29,42,female,180,active,2105.7,166.4,229.1,58.2,31,30,3392,9.0,72.08
51,2026-01-30,42,female,180,active,2382.7,135.6,285.6,77.5,27,36,1768,10.0,72.06
51,2026-01-31,42,female,180,active,2438.7,180.8,262.2,74.1,32,28,3102,8.7,72.05
51,2026-02-01,42,female,180,active,2578.7,212.7,247.5,82.0,36,25,3726,9.2,72.05
51,2026-02-02,42,female,180,active,2051.7,140.6,228.2,64.1,25,37,2416,9.9,71.99
51,2026-02-03,42,female,180,active,2460.7,203.7,246.8,73.2,34,38,3222,9.8,71.98
51,2026-02-04,42,female,180,active,2337.7,148.5,296.1,62.1,35,38,2544,10.0,71.95
51,2026-02-05,42,female,180,active,3134.7,83.5,369.0,147.2,79,7,1542,1.0,72.03
51,2026-02-06,42,female,180,active,3020.7,106.5,380.7,119.1,107,6,2633,3.3,72.09
51,2026-02-07,42,female,180,active,2240.7,158.4,283.4,52.6,30,26,1654,9.1,72.05
51,2026-02-08,42,female,180,active,2266.7,168.0,236.5,72.1,26,25,4596,7.8,72.02
51,2026-02-09,42,female,180,active,2291.7,131.1,302.0,62.2,41,31,3529,9.9,71.98
51,2026-02-10,42,female,180,active,2102.7,152.1,248.4,55.6,35,31,4755,9.0,71.93
51,2026-02-11,42,female,180,active,2528.7,170.1,323.7,61.5,26,31,2741,9.9,71.92
51,2026-02-12,42,female,180,active,2794.7,102.5,328.3,119.1,118,15,2812,7.1,71.96
51,2026-02-13,42,female,180,active,2277.7,178.8,267.8,54.6,36,36,4012,9.1,71.92
51,2026-02-14,42,female,180,active,2043.7,176.5,230.2,46.3,46,27,4585,8.0,71.86
51,2026-02-15,42,female,180,active,2115.7,151.5,238.8,61.6,44,25,4206,8.1,71.8
51,2026-02-16,42,female,180,active,2537.7,164.7,307.9,71.9,42,28,4340,8.2,71.8
51,2026-02-17,42,female,180,active,2092.7,114.4,269.1,62.1,32,34,2365,9.7,71.74
51,2026-02-18,42,female,180,active,3335.7,100.9,406.0,145.3,97,10,4363,1.8,71.85
51,2026-02-19,42,female,180,active,2393.7,185.4,285.0,56.9,40,40,2922,9.9,71.83
51,2026-02-20,42,female,180,active,3201.7,96.0,352.2,156.5,76,7,3000,1.0,71.91
51,2026-02-21,42,female,180,active,2279.7,142.9,261.4,73.6,38,35,1926,10.0,71.88
51,2026-02-22,42,female,180,active,2269.7,182.4,258.9,56.0,42,37,3810,10.0,71.84
51,2026-02-23,42,female,180,active,2548.7,208.6,251.3,78.8,23,36,3633,10.0,71.84
51,2026-02-24,42,female,180,active,3097.7,87.0,334.0,157.1,134,10,3176,1.0,71.92
51,2026-02-25,42,female,180,active,2143.7,133.2,288.7,50.7,36,34,4796,8.9,71.86
51,2026-02-26,42,female,180,active,2498.7,204.4,265.6,68.7,22,35,4697,9.0,71.86
